ark,title_clean,date_clean,author_name_clean,author_type_clean,author_birth_clean,author_death_clean,publisher_name_clean,publisher_place_clean,type_clean,format,description,type,source,language,title,author,date,publisher,ocr_quality,topics,metatopics,occurences,occurences_ratio,publisher_place_country
bpt6k6328629h,Journal officiel de la République française. Lois et décrets,1914.0,,,,,Journaux officiels,Paris,presse officielle,Nombre total de vues : 640344,"15 mai 1914	1914/05/15 (A46,N132).	Note : GG14181.	Appartient à l'ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : MAEDIGen0	Appartient à l’ensemble documentaire : MAEDI008	Appartient à l’ensemble documentaire : MAEDI012	Appartient à l’ensemble documentaire : MAEDI006	Appartient à l’ensemble documentaire : MAEDI007	Appartient à l’ensemble documentaire : MAEDI015",printed serial,"DILA, 2009-100524",fre,Journal officiel de la République française. Lois et décrets,,1914-05-15,Journaux officiels (Paris),100.0,"[91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 108, 8, 6, 91, 54, 91]","['Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Géographie', 'Faune et Flore', 'Faune et Flore', 'Autres', 'Géographie', 'Institutions / Transport', 'Géographie']",26,0.03350904099702,Paris / Île de France
bpt6k6202676h,La Chronique des arts et de la curiosité,1914.0,,,,,Gazette des beaux-arts,Paris,presse généraliste,Nombre total de vues : 20550,16 mai 1914	1914/05/16 (N20).	,printed serial,"Bibliothèque nationale de France, département Littérature et art, V-11793",fre,La Chronique des arts et de la curiosité : supplément à la Gazette des beaux-arts,,1914-05-16,Gazette des beaux-arts (Paris),100.0,[29],['Malaria / Assainissement'],1,0.01375515818431,Paris / Île de France
bd6t543252840,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"16 mai 1914	1914/05/16 (A34,N20).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-05-16,H. Lauwereyns (Paris),88.0,[6],['Autres'],1,0.0052164840897235,Paris / Île de France
bpt6k565074r,Le Petit Parisien,1914.0,,,,,Le Petit Parisien,Paris,presse généraliste,Nombre total de vues : 126844,23 mai 1914	1914/05/23 (Numéro 13720).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPNOUV	Appartient à l’ensemble documentaire : BIPFPIG15	Appartient à l’ensemble documentaire : BIPFPIG33	Appartient à l’ensemble documentaire : BIPFPIG35	Appartient à l’ensemble documentaire : BIPFPIG37	Appartient à l’ensemble documentaire : BIPFPIG63	Appartient à l’ensemble documentaire : GCFeTra	Appartient à l’ensemble documentaire : GCGen1,printed serial,"Bibliothèque nationale de France, Gr Fol-Lc2-3850",fre,Le Petit Parisien : journal quotidien du soir,,1914-05-23,Le Petit Parisien (Paris),100.0,[127],['Description'],1,0.0029326373207425,Paris / Île de France
bpt6k32166661,Le Petit écho de la mode,1914.0,,,,,Charaire,Paris,presse généraliste,,"24 mai 1914	1914/05/24 (A36,N21).		Appartient à l’ensemble documentaire : BvdPrs001",printed serial,"Ville de Paris / Bibliothèque Forney, 2019-112116",fre,Le Petit écho de la mode,,1914-05-24,Charaire (Paris),86.0,[112],['Industrie / Production'],1,0.0036729596709028,Paris / Île de France
bd6t514223344,Cosmos,1914.0,,,,,[La Croix],Paris,presse spécialisée,,"28 mai 1914	1914/05/28 (A63,T70,N1531).	",printed serial,Bibliothèque nationale de France,fre,Cosmos : revue des sciences et de leurs applications,,1914-05-28,[La Croix] (Paris),89.0,[0],['Géographie'],1,0.0049451092869152,Paris / Île de France
bd6t54325286t,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"30 mai 1914	1914/05/30 (A34,N22).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-05-30,H. Lauwereyns (Paris),87.0,[44],['Maladies'],1,0.0053134962805526,Paris / Île de France
bpt6k9804602,L'Algérie médicale,1914.0,,,,,[Grande pharmacie normale d'Alger],Alger,presse spécialisée,,01 juin 1914	1914/06/01 (N6).	,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-25149",fre,"L'Algérie médicale : journal mensuel de vulgarisation scientifique : médecine, pharmacie, hygiène, agriculture / A. Jobert, directeur-gérant",,1914-06-01,[Grande pharmacie normale d'Alger] (Alger),85.0,"[114, 114]","['Médecine/Médicaments', 'Médecine/Médicaments']",2,0.01268150402637,Afrique du Nord
bpt6k276948x,Figaro,1878.0,,,,,Figaro,Paris,presse généraliste,Nombre total de vues : 164718,18 décembre 1878	1878/12/18 (Numéro 352).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG63	Appartient à l’ensemble documentaire : BIPFPIG69	Appartient à l’ensemble documentaire : Pam1	Appartient à l’ensemble documentaire : BnPlCo00	Appartient à l’ensemble documentaire : BnPlCo01	Appartient à l’ensemble documentaire : FranceBr,printed serial,Bibliothèque nationale de France,fre,Figaro : journal non politique,,1878-12-18,Figaro (Paris),64.0,[84],['Médecine/Médicaments'],1,0.0020508613617719,Paris / Île de France
bd6t536489014,L'Écho des vallées,1878.0,,,,,Jean-Marie Dossun,Bagnères,presse généraliste,,"20 décembre 1878	1878/12/20 (A45,N71).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG65	Appartient à l’ensemble documentaire : BIPFPIG65",printed serial,"Association diocésaine de Tarbes, 3 PER 2",fre,"L'Écho des vallées : journal pyrénéen... [""puis"" journal de Bagnères-de-Bigorre & des établissements thermaux voisins ""puis"" journal politique des Hautes-Pyrénées et des établissements thermaux ""puis"" journal catholique conservateur des Hautes-Pyrénées]",,1878-12-20,Jean-Marie Dossun (Bagnères),63.0,[135],['Industrie / Production'],1,0.01116944041103,Sud de la France
bpt6k276954r,Figaro,1878.0,,,,,Figaro,Paris,presse généraliste,Nombre total de vues : 164718,24 décembre 1878	1878/12/24 (Numéro 358).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG63	Appartient à l’ensemble documentaire : BIPFPIG69	Appartient à l’ensemble documentaire : Pam1	Appartient à l’ensemble documentaire : BnPlCo00	Appartient à l’ensemble documentaire : BnPlCo01	Appartient à l’ensemble documentaire : FranceBr,printed serial,Bibliothèque nationale de France,fre,Figaro : journal non politique,,1878-12-24,Figaro (Paris),56.0,[84],['Médecine/Médicaments'],1,0.004487927475092,Paris / Île de France
bd6t53648902j,L'Écho des vallées,1878.0,,,,,Jean-Marie Dossun,Bagnères,presse généraliste,,"25 décembre 1878	1878/12/25 (A45,N72).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG65	Appartient à l’ensemble documentaire : BIPFPIG65",printed serial,"Association diocésaine de Tarbes, 3 PER 2",fre,"L'Écho des vallées : journal pyrénéen... [""puis"" journal de Bagnères-de-Bigorre & des établissements thermaux voisins ""puis"" journal politique des Hautes-Pyrénées et des établissements thermaux ""puis"" journal catholique conservateur des Hautes-Pyrénées]",,1878-12-25,Jean-Marie Dossun (Bagnères),58.0,[135],['Industrie / Production'],1,0.0127145581691,Sud de la France
bpt6k273818r,Le Figaro. Supplément littéraire du dimanche,1878.0,,,,,Le Figaro,Paris,presse généraliste,,29 décembre 1878	1878/12/29 (Numéro 52).	,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JOD-246",fre,Le Figaro. Supplément littéraire du dimanche,,1878-12-29,Le Figaro (Paris),55.0,[99],['Eucalyptus / Propriétés Botaniques'],1,0.0056066382596994,Paris / Île de France
bpt6k9638357d,"Manuel du ""Journal des demoiselles""",1879.0,,,,,Journal des demoiselles,Paris,monographie,1 vol. (315 p.) ; in-18,Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 8-V-3029",fre,"Manuel du ""Journal des demoiselles"" : explication des termes les plus usités et méthode pour les principaux travaux de dames... (6e édition revue et augmentée)",,1879,Journal des demoiselles (Paris),99.0,[135],['Industrie / Production'],1,0.0023446658851113,Paris / Île de France
bd6t51332776w,Le Courrier de Sézanne,1914.0,,,,,Patoux,Sézanne,presse généraliste,,"08 juin 1914	1914/06/08 (A42,N5802).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG51	Appartient à l’ensemble documentaire : BIPFPIG51",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-12713",fre,"Le Courrier de Sézanne : feuille hebdomadaire paraissant le samedi : politique, nouvelles, instruction publique, agriculture, industrie, commerce, littérature, tribunaux et annonces judiciaires",,1914-06-08,Patoux (Sézanne),87.0,[112],['Industrie / Production'],1,0.005922065616487,France Métropolitaine
bd6t51422337c,Cosmos,1914.0,,,,,[La Croix],Paris,presse spécialisée,,"18 juin 1914	1914/06/18 (A63,T70,N1534).	",printed serial,Bibliothèque nationale de France,fre,Cosmos : revue des sciences et de leurs applications,,1914-06-18,[La Croix] (Paris),89.0,[85],['Propriétés Chimiques'],1,0.0047966231772831,Paris / Île de France
bd6t543250367,Le Monde médical,1914.0,,,,,Le Monde médical,Paris,presse spécialisée,,"25 juin 1914	1914/06/25 (A24,N520).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-500",fre,Le Monde médical : revue internationale de médecine & de thérapeutique,,1914-06-25,Le Monde médical (Paris),88.0,"[87, 31, 126, 44]","['Médecine/Médicaments', 'Médecine/Médicaments', 'Autres', 'Maladies']",4,0.02601456815816,Paris / Île de France
bd6t54325290q,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"27 juin 1914	1914/06/27 (A34,N26).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-06-27,H. Lauwereyns (Paris),88.0,[131],['Erreurs'],1,0.0055859680482627,Paris / Île de France
bd6t527584506,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"28 juin 1914	1914/06/28 (A55,N19782TER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-06-28,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.002097095522701,Sud de la France
bd6t52758449j,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"28 juin 1914	1914/06/28 (A55,N19782BIS).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-06-28,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0021674108110451,Sud de la France
bd6t527584484,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"28 juin 1914	1914/06/28 (A55,N19782).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-06-28,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0021351553325504,Sud de la France
bd6t527584521,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"28 juin 1914	1914/06/28 (A55,N19782QUINQUIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-06-28,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0020876390889543,Sud de la France
bd6t52758453f,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"28 juin 1914	1914/06/28 (A55,N19782SEXIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-06-28,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0021386714572907,Sud de la France
bd6t52758451m,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"28 juin 1914	1914/06/28 (A55,N19782QUATER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-06-28,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0021605738484141,Sud de la France
bpt6k6564213m,Bulletin de la paroisse Saint-Mansuy de Nancy,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 240,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (NANCY, ST-MANSUY)",fre,Bulletin de la paroisse Saint-Mansuy de Nancy : échos de N.-D. de Lourdes,,1914-07-01,R. Mischo (Nancy),99.0,[10],['Faune et Flore'],1,0.0152671755725099,France Métropolitaine
bpt6k6565382h,Bulletin paroissial Saint-Nicolas de Nancy,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 116,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (NANCY, ST-NICOLAS)",fre,Bulletin paroissial Saint-Nicolas de Nancy,,1914-07-01,R. Mischo (Nancy),99.0,[10],['Faune et Flore'],1,0.01265342275085,France Métropolitaine
bpt6k6564653h,Bulletin de la paroisse Saint-Pierre de Nancy,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 520,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (NANCY, ST-PIERRE)",fre,Bulletin de la paroisse Saint-Pierre de Nancy : échos de Ste-Philomène,,1914-07-01,R. Mischo (Nancy),100.0,[10],['Faune et Flore'],1,0.01337971635001,France Métropolitaine
bpt6k928079b,Bulletin paroissial de Bruley,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 396,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (BRULEY)",fre,Bulletin paroissial de Bruley,,1914-07-01,R. Mischo (Nancy),88.0,[10],['Faune et Flore'],1,0.01500375093773,France Métropolitaine
bpt6k11516413,Bulletin paroissial lorrain de Saint-Léopold de Lunéville,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 528,01 juillet 1914	1914/07/01-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (LUNÉVILLE, ST-LÉOPOLD)",fre,Bulletin paroissial lorrain de Saint-Léopold de Lunéville,,1914-07-01,R. Mischo (Nancy),88.0,[10],['Faune et Flore'],1,0.01709109553922,France Métropolitaine
bpt6k924678q,Bulletin paroissial lorrain de Haroué & Affracourt,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 240,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (HAROUÉ)",fre,Bulletin paroissial lorrain de Haroué & Affracourt,,1914-07-01,R. Mischo (Nancy),88.0,[10],['Faune et Flore'],1,0.01698946653075,France Métropolitaine
bpt6k6564686w,Bulletin paroissial de Saint-Sébastien,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 112,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (NANCY, ST-SÉBASTIEN)",fre,Bulletin paroissial de Saint-Sébastien,,1914-07-01,R. Mischo (Nancy),100.0,[10],['Faune et Flore'],1,0.01524855138761,France Métropolitaine
bpt6k6564256c,Bulletin fluvial,1914.0,,,,,R. Mischo,Nancy,presse spécialisée,Nombre total de vues : 48,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 2012-262257",fre,Bulletin fluvial,,1914-07-01,R. Mischo (Nancy),100.0,[10],['Faune et Flore'],1,0.01709109553922,France Métropolitaine
bpt6k1152916c,Bulletin paroissial lorrain de Pont-Saint-Vincent,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 432,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (PONT-SAINT-VINCENT)",fre,Bulletin paroissial lorrain de Pont-Saint-Vincent,,1914-07-01,R. Mischo (Nancy),88.0,[10],['Faune et Flore'],1,0.0151011778918699,France Métropolitaine
bpt6k6564088n,Bulletin paroissial de Saint-Georges de Nancy,1914.0,,,,,R. Mischo,Nancy,presse généraliste,Nombre total de vues : 240,01 juillet 1914	1914/07/01 (N7)-1914/07/31.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : Lorr1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (NANCY, ST-GEORGES)",fre,Bulletin paroissial de Saint-Georges de Nancy,,1914-07-01,R. Mischo (Nancy),99.0,[10],['Faune et Flore'],1,0.01640150893882,France Métropolitaine
